date,price in usd per troy oz,price in eur per troy oz,price in jpy per troy oz,price in gbp per troy oz,price in cad per troy oz,price in chf per troy oz
6/12/2018,"1,298.70","1,101.90","143,215.10",972.6,"1,686.70","1,278.70"
6/13/2018,"1,296.20","1,101.00","143,127.30",969.7,"1,681.60","1,277.20"
6/14/2018,"1,302.80","1,118.20","143,647.70",977.1,"1,698.70","1,292.90"
6/15/2018,"1,285.30","1,106.40","142,013.70",967.3,"1,695.70","1,278.90"
6/18/2018,"1,281.60","1,103.50","141,566.40",967.8,"1,692.90","1,274.60"
6/19/2018,"1,276.20","1,103.60","140,185.10",969,"1,693.70","1,270.40"
6/20/2018,"1,274.20","1,100.50","140,283.00",967.1,"1,693.90","1,267.60"
6/21/2018,"1,266.20","1,090.90","139,270.20",955,"1,684.40","1,255.50"
6/22/2018,"1,269.20","1,090.50","139,473.20",956.3,"1,692.80","1,256.30"
6/25/2018,"1,268.70","1,085.70","139,157.40",956.3,"1,688.00","1,253.90"
6/26/2018,"1,260.30","1,080.40","138,488.00",952.4,"1,677.60","1,248.00"
6/27/2018,"1,254.60","1,082.00","138,608.20",954.3,"1,667.10","1,248.50"
6/28/2018,"1,251.60","1,081.00","138,139.80",955.9,"1,659.90","1,249.00"
6/29/2018,"1,250.50","1,071.00","138,506.10",947.1,"1,644.90","1,241.60"
7/2/2018,"1,247.80","1,075.10","138,200.10",950.7,"1,646.60","1,241.50"
7/3/2018,"1,251.80","1,074.50","138,481.10",950.1,"1,648.20","1,242.70"
7/4/2018,"1,255.70","1,078.30","138,799.50",950.5,"1,651.70","1,246.90"
7/5/2018,"1,255.50","1,072.80","138,808.10",949.4,"1,649.00","1,245.50"
7/6/2018,"1,255.40","1,067.70","138,647.10",945.7,"1,644.10","1,241.70"
7/9/2018,"1,262.10","1,073.20","139,734.10",951.8,"1,652.70","1,250.10"
7/10/2018,"1,254.00","1,069.90","139,507.50",945.3,"1,645.70","1,245.50"
7/11/2018,"1,251.40","1,067.70","139,268.30",944.6,"1,642.30","1,242.60"
7/12/2018,"1,245.90","1,066.30","140,057.80",942.2,"1,640.90","1,245.80"
7/13/2018,"1,241.70","1,064.20","139,567.10",940.6,"1,634.60","1,246.00"
7/16/2018,"1,241.10","1,060.10","139,487.20",938.1,"1,629.30","1,239.60"
7/17/2018,"1,232.80","1,055.20","139,103.00",936.8,"1,625.80","1,230.80"
7/18/2018,"1,224.50","1,051.80","138,105.20",938.4,"1,618.80","1,224.20"
7/19/2018,"1,217.60","1,048.50","137,461.40",936.4,"1,613.50","1,219.20"
7/20/2018,"1,228.80","1,049.50","137,417.30",937.9,"1,613.10","1,222.70"
7/23/2018,"1,225.00","1,046.60","136,459.40",934.1,"1,610.00","1,216.10"
7/24/2018,"1,228.40","1,049.40","136,475.80",933.9,"1,614.70","1,220.20"
7/25/2018,"1,231.50","1,055.00","136,628.80",936.5,"1,616.10","1,223.80"
7/26/2018,"1,228.30","1,053.40","136,409.40",934,"1,606.90","1,220.30"
7/27/2018,"1,224.00","1,050.40","135,827.80",932.5,"1,598.60","1,216.90"
7/30/2018,"1,223.80","1,045.00","135,811.20",930.9,"1,590.80","1,210.10"
7/31/2018,"1,221.00","1,043.50","136,673.10",930.8,"1,589.70","1,208.70"
8/1/2018,"1,219.00","1,044.30","136,497.50",928.9,"1,582.40","1,210.20"
8/2/2018,"1,215.50","1,046.70","135,486.20",932.7,"1,581.90","1,208.30"
8/3/2018,"1,216.30","1,049.40","135,210.00",934.3,"1,578.90","1,207.90"
8/6/2018,"1,209.70","1,046.60","134,809.40",934.9,"1,572.90","1,205.50"
8/7/2018,"1,212.40","1,045.90","134,837.50",935.9,"1,578.70","1,206.20"
8/8/2018,"1,209.60","1,042.40","134,205.60",938.9,"1,579.70","1,202.80"
8/9/2018,"1,214.40","1,049.30","134,689.60",943.7,"1,583.20","1,203.50"
8/10/2018,"1,214.40","1,062.20","134,452.30",950.6,"1,589.00","1,206.50"
8/13/2018,"1,200.40","1,051.50","132,944.70",939.5,"1,573.60","1,192.90"
8/14/2018,"1,197.00","1,052.50","132,723.40",938.7,"1,566.20","1,188.40"
8/15/2018,"1,182.00","1,044.90","130,569.60",933,"1,556.50","1,175.10"
8/16/2018,"1,180.40","1,036.20","130,723.40",927.6,"1,551.60","1,174.10"
8/17/2018,"1,178.40","1,032.90","130,160.20",925,"1,542.00","1,172.70"
8/20/2018,"1,184.40","1,036.00","130,793.70",928.2,"1,548.40","1,177.70"
8/21/2018,"1,191.00","1,033.90","131,582.10",925.7,"1,554.00","1,177.50"
8/22/2018,"1,196.70","1,031.70","132,181.90",927,"1,559.10","1,176.30"
8/23/2018,"1,192.40","1,030.10","132,595.30",929,"1,554.80","1,174.10"
8/24/2018,"1,197.70","1,030.10","133,208.20",931.5,"1,561.60","1,176.70"
8/27/2018,"1,197.70","1,026.30","132,998.60",929.2,"1,553.70","1,174.40"
8/28/2018,"1,212.30","1,034.90","134,747.70",941.2,"1,565.10","1,183.50"
8/29/2018,"1,204.20","1,029.90","134,491.10",926.7,"1,559.60","1,172.30"
8/30/2018,"1,197.30","1,027.10","133,337.30",920.6,"1,552.70","1,162.60"
8/31/2018,"1,202.50","1,033.50","133,333.70",925.1,"1,567.90","1,162.90"
9/3/2018,"1,200.10","1,032.20","133,241.50",931.4,"1,568.90","1,162.20"
9/4/2018,"1,190.90","1,030.60","132,589.20",928.1,"1,569.70","1,161.30"
9/5/2018,"1,196.70","1,029.40","133,527.80",923.6,"1,578.00","1,162.50"
9/6/2018,"1,205.20","1,036.10","133,645.10",930.7,"1,590.40","1,166.50"
9/7/2018,"1,198.90","1,035.00","133,221.80",925.7,"1,577.30","1,160.00"
9/10/2018,"1,196.60","1,031.20","132,960.20",919,"1,575.20","1,163.90"
9/11/2018,"1,189.90","1,027.00","132,632.60",915.2,"1,563.70","1,159.00"
9/12/2018,"1,195.60","1,028.50","133,028.40",918.1,"1,555.50","1,161.00"
9/13/2018,"1,209.80","1,036.30","135,316.10",923.9,"1,574.20","1,170.90"
9/14/2018,"1,202.00","1,030.30","134,732.60",919.3,"1,566.90","1,161.10"
9/17/2018,"1,201.90","1,028.20","134,546.70",913.8,"1,566.00","1,156.60"
9/18/2018,"1,200.20","1,025.90","134,812.50",912.5,"1,559.20","1,154.70"
9/19/2018,"1,203.30","1,031.20","135,160.70",914.9,"1,559.50","1,164.50"
9/20/2018,"1,208.40","1,028.30","135,872.90",911.8,"1,559.70","1,161.10"
9/21/2018,"1,198.70","1,019.30","134,895.70",915.2,"1,548.10","1,148.20"
9/24/2018,"1,202.80","1,020.20","135,351.50",915.3,"1,555.20","1,154.70"
9/25/2018,"1,201.90","1,019.90","135,658.40",913.1,"1,556.40","1,158.50"
9/26/2018,"1,194.30","1,016.60","134,998.00",905.9,"1,548.80","1,156.00"
9/27/2018,"1,185.40","1,015.20","134,246.50",903.8,"1,548.80","1,156.50"
9/28/2018,"1,187.30","1,022.20","134,853.80",910.4,"1,534.60","1,159.70"
10/1/2018,"1,189.40","1,026.70","135,526.40",911.8,"1,525.30","1,169.80"
10/2/2018,"1,204.70","1,042.50","136,908.10",928,"1,544.60","1,185.10"
10/3/2018,"1,201.20","1,041.10","137,044.90",923.6,"1,540.30","1,187.80"
10/4/2018,"1,203.50","1,044.60","136,838.30",923.7,"1,549.60","1,192.60"
10/5/2018,"1,203.80","1,045.80","136,926.20",920.6,"1,556.60","1,194.20"
10/8/2018,"1,187.00","1,034.60","134,261.80",908.3,"1,539.80","1,178.80"
10/9/2018,"1,185.60","1,033.70","134,156.80",905.6,"1,537.40","1,178.20"
10/10/2018,"1,188.60","1,030.70","133,961.10",900.5,"1,542.80","1,176.90"
10/11/2018,"1,205.60","1,042.90","135,341.10",912.5,"1,573.60","1,193.40"
10/12/2018,"1,219.80","1,055.00","136,752.30",927.1,"1,589.10","1,210.10"
10/15/2018,"1,230.00","1,061.50","137,489.90",936,"1,596.60","1,214.80"
10/16/2018,"1,230.70","1,062.70","138,103.00",931.6,"1,591.90","1,218.10"
10/17/2018,"1,229.10","1,066.00","137,758.00",935.8,"1,598.20","1,219.90"
10/18/2018,"1,223.00","1,064.40","137,587.50",935.4,"1,593.40","1,217.40"
10/19/2018,"1,227.90","1,068.10","138,127.00",941.3,"1,609.30","1,223.60"
10/22/2018,"1,222.30","1,065.70","137,942.60",942.2,"1,601.00","1,218.60"
10/23/2018,"1,236.00","1,078.60","138,543.80",952.8,"1,620.10","1,230.00"
10/24/2018,"1,230.60","1,079.80","138,504.50",953,"1,601.10","1,228.00"
10/25/2018,"1,230.80","1,081.60","138,520.40",960.5,"1,611.20","1,232.60"
10/26/2018,"1,233.90","1,085.10","137,494.10",962.4,"1,618.30","1,231.60"
10/29/2018,"1,230.80","1,080.60","138,483.40",961.1,"1,616.20","1,231.70"
10/30/2018,"1,225.40","1,078.40","138,194.50",962.5,"1,609.40","1,231.20"
10/31/2018,"1,215.00","1,072.30","137,113.20",950.9,"1,595.50","1,222.10"
11/1/2018,"1,231.20","1,080.20","138,861.40",949,"1,613.90","1,235.20"
11/2/2018,"1,232.10","1,082.80","139,356.70",950.5,"1,615.00","1,236.50"
11/5/2018,"1,232.30","1,080.90","139,490.70",946.4,"1,612.80","1,238.50"
11/6/2018,"1,231.60","1,078.70","139,626.50",941.6,"1,616.00","1,236.20"
11/7/2018,"1,230.00","1,072.20","139,408.70",936.4,"1,612.50","1,229.30"
11/8/2018,"1,224.20","1,071.30","139,308.20",932.5,"1,604.00","1,227.40"
11/9/2018,"1,211.40","1,067.00","137,754.30",929.8,"1,598.20","1,217.20"
11/12/2018,"1,205.60","1,071.50","137,155.40",937,"1,593.40","1,216.60"
11/13/2018,"1,202.10","1,065.60","136,955.20",925,"1,591.90","1,212.70"
11/14/2018,"1,203.30","1,064.10","137,044.20",925.3,"1,592.00","1,212.50"
11/15/2018,"1,211.90","1,070.60","137,235.90",947.8,"1,603.00","1,219.20"
11/16/2018,"1,222.40","1,072.80","137,929.50",952.2,"1,606.50","1,225.60"
11/19/2018,"1,221.60","1,066.60","137,521.60",949.8,"1,609.00","1,214.20"
11/20/2018,"1,223.00","1,071.70","137,746.50",953.7,"1,618.40","1,215.30"
11/21/2018,"1,226.10","1,076.10","138,518.60",959.5,"1,630.10","1,220.50"
11/22/2018,"1,227.10","1,075.70","138,625.90",953,"1,621.40","1,220.40"
11/23/2018,"1,223.70","1,078.70","137,997.10",955.6,"1,619.10","1,220.30"
11/26/2018,"1,223.40","1,078.90","138,959.90",953.9,"1,619.40","1,222.00"
11/27/2018,"1,221.20","1,081.70","138,960.30",958.6,"1,622.10","1,220.20"
11/28/2018,"1,213.30","1,076.00","138,328.70",951.4,"1,620.60","1,213.80"
11/29/2018,"1,226.30","1,076.90","138,934.10",959.7,"1,628.70","1,221.40"
11/30/2018,"1,217.60","1,075.30","138,252.80",954.3,"1,618.30","1,216.80"
12/3/2018,"1,230.30","1,084.20","139,768.20",966,"1,623.00","1,228.00"
12/4/2018,"1,240.30","1,092.60","140,166.30",974.5,"1,638.00","1,236.80"
12/5/2018,"1,235.90","1,089.80","139,829.70",970.4,"1,653.50","1,234.00"
12/6/2018,"1,242.60","1,091.60","139,612.90",972.2,"1,668.10","1,232.60"
12/7/2018,"1,243.30","1,091.50","140,119.90",974.5,"1,652.70","1,233.30"
12/10/2018,"1,245.40","1,094.70","140,699.60",993.9,"1,668.20","1,232.20"
12/11/2018,"1,245.30","1,099.70","141,148.50",994.3,"1,670.50","1,235.30"
12/12/2018,"1,245.80","1,096.00","141,037.60",983.9,"1,660.80","1,235.90"
12/13/2018,"1,242.80","1,095.20","141,219.90",984.9,"1,659.70","1,234.90"
12/14/2018,"1,235.40","1,093.50","140,107.20",983.6,"1,651.90","1,231.10"
12/17/2018,"1,241.70","1,095.30","140,306.40",984.6,"1,661.00","1,234.50"
12/18/2018,"1,246.30","1,096.80","140,358.30",986.7,"1,675.50","1,237.40"
12/19/2018,"1,255.00","1,098.80","140,917.70",992.6,"1,684.00","1,245.80"
12/20/2018,"1,259.80","1,103.50","140,676.30",997,"1,699.80","1,251.40"
12/21/2018,"1,258.20","1,102.30","139,830.80",992.7,"1,705.20","1,246.50"
12/24/2018,"1,258.20","1,102.30","139,044.40",989.3,"1,709.50","1,244.50"
12/25/2018,"1,258.20","1,102.30","139,044.40",989.3,"1,709.50","1,244.50"
12/26/2018,"1,258.20","1,102.90","138,805.40",992.8,"1,711.70","1,244.90"
12/27/2018,"1,268.00","1,112.00","140,424.70","1,003.60","1,729.30","1,254.90"
12/28/2018,"1,279.00","1,118.50","141,227.20","1,008.30","1,743.90","1,259.00"
12/31/2018,"1,279.00","1,118.80","140,325.50","1,004.20","1,746.90","1,260.80"
1/1/2019,"1,279.00","1,118.80","140,325.50","1,004.20","1,746.90","1,260.80"
1/2/2019,"1,282.90","1,129.90","140,214.50","1,018.00","1,745.50","1,268.00"
1/3/2019,"1,290.50","1,132.80","138,807.20","1,024.10","1,743.80","1,276.80"
1/4/2019,"1,279.90","1,121.80","138,395.60","1,006.20","1,713.90","1,261.90"
1/7/2019,"1,292.20","1,127.40","140,126.20","1,012.10","1,720.40","1,268.50"
1/8/2019,"1,286.50","1,124.40","139,740.60","1,010.40","1,709.40","1,262.60"
1/9/2019,"1,288.60","1,119.50","139,420.10","1,011.30","1,706.20","1,259.00"
1/10/2019,"1,291.90","1,121.30","139,796.50","1,011.10","1,709.20","1,266.50"
1/11/2019,"1,289.00","1,123.00","139,735.10","1,005.20","1,708.60","1,266.80"
1/14/2019,"1,292.80","1,127.30","140,030.70","1,001.20","1,714.80","1,268.20"
1/15/2019,"1,294.40","1,132.20","140,461.80","1,010.70","1,714.30","1,277.00"
1/16/2019,"1,292.30","1,134.10","140,660.40","1,004.90","1,712.20","1,279.90"
1/17/2019,"1,290.70","1,134.20","140,712.10",999.9,"1,715.70","1,283.80"
1/18/2019,"1,284.20","1,129.80","140,831.80",995,"1,701.50","1,278.50"
1/21/2019,"1,279.60","1,125.80","140,264.20",992.4,"1,700.20","1,276.40"
1/22/2019,"1,282.10","1,129.00","140,313.00",989.4,"1,709.90","1,279.00"
1/23/2019,"1,279.80","1,124.70","140,310.80",979.8,"1,709.30","1,274.40"
1/24/2019,"1,283.70","1,130.70","140,674.30",984.1,"1,712.40","1,277.20"
1/25/2019,"1,293.90","1,135.20","141,908.50",982.5,"1,715.60","1,285.30"
1/28/2019,"1,302.20","1,138.70","142,292.40",989.8,"1,726.30","1,290.90"
1/29/2019,"1,307.60","1,145.50","142,954.40",994.6,"1,735.60","1,301.00"
1/30/2019,"1,310.70","1,147.20","143,646.10","1,002.80","1,730.30","1,308.40"
1/31/2019,"1,323.30","1,153.20","144,009.30","1,005.90","1,737.80","1,312.80"
2/1/2019,"1,318.70","1,149.90","144,232.80","1,007.20","1,727.50","1,310.80"
2/4/2019,"1,312.20","1,148.10","144,402.10","1,002.90","1,721.90","1,309.20"
2/5/2019,"1,314.20","1,151.80","144,443.70","1,015.60","1,725.70","1,314.20"
2/6/2019,"1,312.40","1,153.40","144,127.80","1,012.30","1,729.30","1,313.50"
2/7/2019,"1,310.00","1,153.60","143,779.00","1,009.80","1,737.30","1,311.20"
2/8/2019,"1,314.90","1,160.70","144,278.50","1,015.80","1,745.50","1,315.50"
2/11/2019,"1,306.40","1,158.60","144,226.50","1,015.50","1,738.80","1,311.80"
2/12/2019,"1,310.00","1,159.30","144,781.20","1,016.80","1,736.80","1,319.60"
2/13/2019,"1,312.80","1,163.10","145,563.20","1,019.10","1,737.30","1,322.60"
2/14/2019,"1,311.50","1,163.20","145,197.20","1,026.10","1,746.80","1,320.80"
2/15/2019,"1,316.60","1,168.90","145,551.20","1,024.80","1,748.40","1,325.70"
2/18/2019,"1,325.50","1,172.30","146,593.70","1,025.30","1,754.60","1,330.80"
2/19/2019,"1,334.20","1,177.10","147,503.60","1,023.80","1,769.00","1,336.40"
2/20/2019,"1,343.80","1,184.00","148,840.50","1,028.60","1,769.90","1,343.20"
2/21/2019,"1,331.30","1,173.20","147,316.10","1,018.80","1,755.00","1,330.80"
2/22/2019,"1,329.10","1,172.10","147,198.90","1,017.90","1,752.40","1,328.90"
2/25/2019,"1,331.10","1,173.00","147,573.50","1,018.70","1,753.60","1,331.30"
2/26/2019,"1,325.10","1,166.60","146,742.60","1,000.90","1,748.70","1,326.10"
2/27/2019,"1,322.90","1,162.20","146,697.40",991.9,"1,738.50","1,321.00"
2/28/2019,"1,319.20","1,158.50","146,847.80",991.8,"1,737.30","1,314.10"
3/1/2019,"1,312.00","1,152.10","146,807.20",990.6,"1,737.20","1,309.40"
3/4/2019,"1,285.40","1,135.40","143,765.50",975.9,"1,712.50","1,285.30"
3/5/2019,"1,283.80","1,135.60","143,650.80",979.1,"1,713.40","1,288.50"
3/6/2019,"1,285.90","1,136.20","143,661.60",977.7,"1,725.60","1,291.40"
3/7/2019,"1,285.30","1,144.40","143,355.90",979.8,"1,726.70","1,295.80"
3/8/2019,"1,296.80","1,154.30","144,114.30",996.2,"1,742.60","1,306.80"
3/11/2019,"1,292.80","1,151.80","143,773.20",987.1,"1,734.70","1,307.10"
3/12/2019,"1,297.10","1,150.40","144,465.40",990.5,"1,735.60","1,307.30"
3/13/2019,"1,307.00","1,155.60","145,372.00",988.1,"1,740.40","1,313.10"
3/14/2019,"1,295.60","1,146.10","144,738.80",975.3,"1,725.10","1,301.30"
3/15/2019,"1,303.50","1,150.90","145,438.00",981.8,"1,738.50","1,307.20"
3/18/2019,"1,305.60","1,151.60","145,463.40",987.6,"1,742.00","1,306.10"
3/19/2019,"1,307.70","1,152.50","145,664.70",986,"1,738.30","1,307.90"
3/20/2019,"1,303.70","1,148.40","145,271.30",988.5,"1,737.60","1,300.60"
3/21/2019,"1,309.60","1,152.80","145,175.70","1,001.80","1,750.90","1,299.70"
3/22/2019,"1,311.30","1,162.20","143,947.90",991.9,"1,757.80","1,303.30"
3/25/2019,"1,319.60","1,165.40","145,282.40",999.6,"1,770.60","1,308.90"
3/26/2019,"1,316.30","1,166.90","145,444.50",996.2,"1,762.70","1,308.30"
3/27/2019,"1,309.70","1,164.00","144,558.10",992.9,"1,759.50","1,302.60"
3/28/2019,"1,295.20","1,152.80","143,185.30",989.7,"1,738.90","1,288.90"
3/29/2019,"1,295.40","1,153.70","143,381.30",994.1,"1,730.60","1,290.10"
4/1/2019,"1,293.50","1,152.80","143,837.20",984,"1,725.50","1,290.30"
4/2/2019,"1,290.30","1,153.00","143,629.70",990.2,"1,722.40","1,288.60"
4/3/2019,"1,290.50","1,149.20","143,872.30",980.7,"1,718.90","1,286.40"
4/4/2019,"1,283.20","1,144.00","143,161.00",981,"1,713.20","1,282.80"
4/5/2019,"1,288.50","1,148.00","143,984.30",990.3,"1,723.00","1,288.80"
4/8/2019,"1,300.00","1,154.40","144,852.50",996.3,"1,732.20","1,298.80"
4/9/2019,"1,303.00","1,155.90","144,795.90",998.7,"1,735.50","1,303.40"
4/10/2019,"1,305.50","1,160.30","144,826.60",997.4,"1,740.30","1,308.70"
4/11/2019,"1,298.80","1,152.10","144,790.20",992.6,"1,736.20","1,302.30"
4/12/2019,"1,294.30","1,144.00","144,922.70",987.9,"1,724.90","1,295.70"
4/15/2019,"1,285.70","1,136.80","143,999.20",980.3,"1,718.90","1,289.90"
4/16/2019,"1,276.40","1,129.50","142,861.80",977.8,"1,705.20","1,284.70"
4/17/2019,"1,275.90","1,128.80","142,895.20",977.7,"1,700.30","1,287.30"
4/18/2019,"1,275.70","1,134.60","142,731.70",980.6,"1,705.70","1,293.00"
4/19/2019,"1,275.70","1,134.60","142,731.70",980.6,"1,705.70","1,293.00"
4/22/2019,"1,275.70","1,133.50","142,782.70",983,"1,704.70","1,295.90"
4/23/2019,"1,269.50","1,132.80","142,038.00",981.2,"1,702.30","1,296.60"
4/24/2019,"1,271.70","1,135.20","142,126.00",981.6,"1,714.70","1,294.20"
4/25/2019,"1,280.80","1,149.30","142,745.10",992.3,"1,728.10","1,306.90"
4/26/2019,"1,284.20","1,150.50","143,258.90",992.8,"1,729.80","1,309.10"
4/29/2019,"1,279.50","1,145.90","143,067.30",990.1,"1,722.30","1,304.80"
4/30/2019,"1,282.30","1,144.20","142,816.10",983.6,"1,725.00","1,306.70"
5/1/2019,"1,283.80","1,142.10","142,726.40",981.3,"1,722.60","1,302.90"
5/2/2019,"1,271.00","1,136.50","141,755.40",975,"1,709.90","1,295.40"
5/3/2019,"1,278.60","1,142.80","142,232.30",974.6,"1,716.10","1,301.20"
5/6/2019,"1,278.60","1,142.10","141,765.60",976.6,"1,720.30","1,301.80"
5/7/2019,"1,281.20","1,145.20","141,438.10",981.8,"1,726.20","1,309.50"
5/8/2019,"1,285.20","1,147.30","141,596.90",988.8,"1,730.60","1,308.50"
5/9/2019,"1,286.10","1,145.30","140,911.50",987.8,"1,734.40","1,303.70"
5/10/2019,"1,287.10","1,144.70","141,072.60",987.6,"1,728.90","1,301.30"
5/13/2019,"1,295.60","1,152.40","141,388.80",997.7,"1,741.90","1,303.70"
5/14/2019,"1,298.40","1,158.10","142,278.60","1,005.20","1,748.80","1,309.40"
5/15/2019,"1,299.10","1,159.20","142,231.90","1,009.80","1,747.40","1,310.20"
5/16/2019,"1,291.70","1,155.50","142,009.50","1,009.80","1,734.50","1,304.10"
5/17/2019,"1,280.80","1,147.70","140,856.00","1,005.80","1,724.00","1,295.50"
5/20/2019,"1,276.90","1,143.60","140,415.20","1,002.60","1,714.80","1,287.80"
5/21/2019,"1,271.20","1,136.80","140,576.50",994.3,"1,704.90","1,283.20"
5/22/2019,"1,273.80","1,142.00","140,525.60","1,006.20","1,707.90","1,285.50"
5/23/2019,"1,283.70","1,151.30","140,854.90","1,013.20","1,729.20","1,292.10"
5/24/2019,"1,282.50","1,144.70","140,234.90","1,010.50","1,726.40","1,285.10"
5/27/2019,"1,282.50","1,145.90","140,478.60","1,011.50","1,724.40","1,288.10"
5/28/2019,"1,278.30","1,144.00","140,005.80","1,008.60","1,722.30","1,289.60"
5/29/2019,"1,281.70","1,150.20","140,167.60","1,014.70","1,733.70","1,291.50"
5/30/2019,"1,281.00","1,151.30","140,693.10","1,017.30","1,730.50","1,291.90"
5/31/2019,"1,295.60","1,162.60","140,664.30","1,027.90","1,751.50","1,303.10"
6/3/2019,"1,317.10","1,175.80","142,747.30","1,042.80","1,775.00","1,315.90"
6/4/2019,"1,324.30","1,178.90","143,436.10","1,044.90","1,778.40","1,317.00"
6/5/2019,"1,335.10","1,185.50","144,192.00","1,048.70","1,789.00","1,321.10"
6/6/2019,"1,335.50","1,183.70","144,481.10","1,050.50","1,787.50","1,321.10"
6/7/2019,"1,340.70","1,182.50","144,823.70","1,050.90","1,780.90","1,323.40"
6/10/2019,"1,328.60","1,174.20","144,166.40","1,047.00","1,762.90","1,315.30"
6/11/2019,"1,324.30","1,170.50","143,785.90","1,041.20","1,758.90","1,314.30"
6/12/2019,"1,332.40","1,176.90","144,513.30","1,047.10","1,769.10","1,324.20"
6/13/2019,"1,335.90","1,185.10","144,958.50","1,053.20","1,779.90","1,328.80"
6/14/2019,"1,351.30","1,203.80","146,509.30","1,071.70","1,806.40","1,348.90"
6/17/2019,"1,341.30","1,194.80","145,765.70","1,068.20","1,797.30","1,340.60"
6/18/2019,"1,341.40","1,199.20","145,549.90","1,069.50","1,797.70","1,342.40"
6/19/2019,"1,344.10","1,198.40","145,701.70","1,064.10","1,795.70","1,337.90"
6/20/2019,"1,379.50","1,221.80","148,351.40","1,086.20","1,822.90","1,354.80"
6/21/2019,"1,397.20","1,234.20","150,473.00","1,100.50","1,846.70","1,371.20"
6/24/2019,"1,405.70","1,234.20","150,930.00","1,104.70","1,856.30","1,366.30"
6/25/2019,"1,431.40","1,257.60","153,095.40","1,125.20","1,886.30","1,392.40"
6/26/2019,"1,404.00","1,234.10","151,121.20","1,107.40","1,844.90","1,369.30"
6/27/2019,"1,402.50","1,233.70","151,154.40","1,106.40","1,839.50","1,370.90"
6/28/2019,"1,409.00","1,237.30","151,805.70","1,107.10","1,841.20","1,373.80"
7/1/2019,"1,390.10","1,227.50","150,582.60","1,098.80","1,821.40","1,368.60"
7/2/2019,"1,391.10","1,231.60","150,400.30","1,104.60","1,824.90","1,373.70"
7/3/2019,"1,413.50","1,252.90","152,332.90","1,125.10","1,849.20","1,393.80"
7/4/2019,"1,414.90","1,254.10","152,547.40","1,125.30","1,847.20","1,394.50"
7/5/2019,"1,388.70","1,237.40","150,619.90","1,110.20","1,820.00","1,377.10"
7/8/2019,"1,400.10","1,248.40","152,155.80","1,118.80","1,833.20","1,391.00"
7/9/2019,"1,391.60","1,241.70","151,351.90","1,116.30","1,827.20","1,382.60"
7/10/2019,"1,408.30","1,251.70","152,870.90","1,127.10","1,847.10","1,394.50"
7/11/2019,"1,413.80","1,256.30","153,158.60","1,127.60","1,850.30","1,398.30"
7/12/2019,"1,407.60","1,250.90","152,041.90","1,120.60","1,836.50","1,386.80"
7/15/2019,"1,412.40","1,254.10","152,503.90","1,128.80","1,842.50","1,390.90"
7/16/2019,"1,409.90","1,256.20","152,644.40","1,135.30","1,837.20","1,392.20"
